-4.8240	1.0272
-4.8114	1.0342
-4.7989	1.0407
-4.7863	1.0464
-4.7737	1.0514
-4.7611	1.0556
-4.7486	1.0589
-4.7360	1.0613
-4.7234	1.0627
-4.7108	1.0630
-4.6982	1.0624
-4.6857	1.0608
-4.6731	1.0582
-4.6605	1.0547
-4.6479	1.0503
-4.6353	1.0450
-4.6228	1.0391
-4.6102	1.0325
-4.5976	1.0254
-4.5850	1.0179
-4.5724	1.0100
-4.5599	1.0020
-4.5473	0.9939
-4.5347	0.9858
-4.5221	0.9780
-4.5096	0.9704
-4.4970	0.9633
-4.4844	0.9568
-4.4718	0.9509
-4.4592	0.9458
-4.4467	0.9414
-4.4341	0.9380
-4.4215	0.9356
-4.4089	0.9342
-4.3963	0.9338
-4.3838	0.9345
-4.3712	0.9363
-4.3586	0.9391
-4.3460	0.9428
-4.3334	0.9476
-4.3209	0.9532
-4.3083	0.9597
-4.2957	0.9668
-4.2831	0.9746
-4.2706	0.9829
-4.2580	0.9915
-4.2454	1.0004
-4.2328	1.0094
-4.2202	1.0183
-4.2077	1.0271
-4.1951	1.0356
-4.1825	1.0436
-4.1699	1.0510
-4.1573	1.0577
-4.1448	1.0636
-4.1322	1.0685
-4.1196	1.0724
-4.1070	1.0752
-4.0944	1.0768
-4.0819	1.0772
-4.0693	1.0764
-4.0567	1.0743
-4.0441	1.0709
-4.0316	1.0663
-4.0190	1.0606
-4.0064	1.0538
-3.9938	1.0459
-3.9812	1.0371
-3.9687	1.0275
-3.9561	1.0172
-3.9435	1.0065
-3.9309	0.9953
-3.9183	0.9840
-3.9058	0.9726
-3.8932	0.9614
-3.8806	0.9505
-3.8680	0.9402
-3.8554	0.9306
-3.8429	0.9218
-3.8303	0.9141
-3.8177	0.9075
-3.8051	0.9023
-3.7926	0.8986
-3.7800	0.8964
-3.7674	0.8959
-3.7548	0.8971
-3.7422	0.9001
-3.7297	0.9049
-3.7171	0.9114
-3.7045	0.9197
-3.6919	0.9297
-3.6793	0.9412
-3.6668	0.9542
-3.6542	0.9686
-3.6416	0.9841
-3.6290	1.0005
-3.6164	1.0177
-3.6039	1.0354
-3.5913	1.0534
-3.5787	1.0713
-3.5661	1.0890
-3.5536	1.1060
-3.5410	1.1220
-3.5284	1.1369
-3.5158	1.1501
-3.5032	1.1615
-3.4907	1.1707
-3.4781	1.1774
-3.4655	1.1814
-3.4529	1.1822
-3.4403	1.1798
-3.4278	1.1738
-3.4152	1.1641
-3.4026	1.1504
-3.3900	1.1326
-3.3774	1.1105
-3.3649	1.0842
-3.3523	1.0535
-3.3397	1.0184
-3.3271	0.9789
-3.3146	0.9351
-3.3020	0.8870
-3.2894	0.8349
-3.2768	0.7788
-3.2642	0.7190
-3.2517	0.6556
-3.2391	0.5891
-3.2265	0.5196
-3.2139	0.4474
-3.2013	0.3730
-3.1888	0.2966
-3.1762	0.2188
-3.1636	0.1398
-3.1510	0.0600
-3.1384	-0.0200
-3.1259	-0.1000
-3.1133	-0.1794
-3.1007	-0.2579
-3.0881	-0.3350
-3.0756	-0.4105
-3.0630	-0.4838
-3.0504	-0.5547
-3.0378	-0.6227
-3.0252	-0.6877
-3.0127	-0.7493
-3.0001	-0.8073
-2.9875	-0.8614
-2.9749	-0.9116
-2.9623	-0.9575
-2.9498	-0.9992
-2.9372	-1.0365
-2.9246	-1.0694
-2.9120	-1.0979
-2.8994	-1.1221
-2.8869	-1.1420
-2.8743	-1.1577
-2.8617	-1.1694
-2.8491	-1.1773
-2.8366	-1.1815
-2.8240	-1.1822
-2.8114	-1.1798
-2.7988	-1.1744
-2.7862	-1.1664
-2.7737	-1.1561
-2.7611	-1.1437
-2.7485	-1.1296
-2.7359	-1.1141
-2.7233	-1.0976
-2.7108	-1.0802
-2.6982	-1.0624
-2.6856	-1.0444
-2.6730	-1.0265
-2.6604	-1.0090
-2.6479	-0.9922
-2.6353	-0.9762
-2.6227	-0.9612
-2.6101	-0.9475
-2.5976	-0.9352
-2.5850	-0.9245
-2.5724	-0.9153
-2.5598	-0.9079
-2.5472	-0.9023
-2.5347	-0.8984
-2.5221	-0.8963
-2.5095	-0.8960
-2.4969	-0.8973
-2.4843	-0.9003
-2.4718	-0.9048
-2.4592	-0.9106
-2.4466	-0.9178
-2.4340	-0.9261
-2.4214	-0.9353
-2.4089	-0.9453
-2.3963	-0.9559
-2.3837	-0.9670
-2.3711	-0.9783
-2.3586	-0.9897
-2.3460	-1.0009
-2.3334	-1.0119
-2.3208	-1.0224
-2.3082	-1.0324
-2.2957	-1.0416
-2.2831	-1.0499
-2.2705	-1.0573
-2.2579	-1.0636
-2.2453	-1.0688
-2.2328	-1.0727
-2.2202	-1.0755
-2.2076	-1.0770
-2.1950	-1.0772
-2.1824	-1.0762
-2.1699	-1.0739
-2.1573	-1.0706
-2.1447	-1.0662
-2.1321	-1.0607
-2.1196	-1.0544
-2.1070	-1.0474
-2.0944	-1.0396
-2.0818	-1.0314
-2.0692	-1.0228
-2.0567	-1.0139
-2.0441	-1.0049
-2.0315	-0.9959
-2.0189	-0.9872
-2.0063	-0.9787
-1.9938	-0.9706
-1.9812	-0.9632
-1.9686	-0.9564
-1.9560	-0.9503
-1.9434	-0.9451
-1.9309	-0.9408
-1.9183	-0.9375
-1.9057	-0.9353
-1.8931	-0.9340
-1.8806	-0.9339
-1.8680	-0.9348
-1.8554	-0.9367
-1.8428	-0.9396
-1.8302	-0.9435
-1.8177	-0.9482
-1.8051	-0.9538
-1.7925	-0.9600
-1.7799	-0.9668
-1.7673	-0.9742
-1.7548	-0.9819
-1.7422	-0.9898
-1.7296	-0.9979
-1.7170	-1.0060
-1.7044	-1.0140
-1.6919	-1.0217
-1.6793	-1.0290
-1.6667	-1.0359
-1.6541	-1.0422
-1.6416	-1.0478
-1.6290	-1.0526
-1.6164	-1.0565
-1.6038	-1.0596
-1.5912	-1.0617
-1.5787	-1.0629
-1.5661	-1.0630
-1.5535	-1.0621
-1.5409	-1.0602
-1.5283	-1.0574
-1.5158	-1.0536
-1.5032	-1.0490
-1.4906	-1.0436
-1.4780	-1.0375
-1.4654	-1.0308
-1.4529	-1.0236
-1.4403	-1.0159
-1.4277	-1.0080
-1.4151	-0.9999
-1.4026	-0.9918
-1.3900	-0.9838
-1.3774	-0.9761
-1.3648	-0.9686
-1.3522	-0.9617
-1.3397	-0.9553
-1.3271	-0.9495
-1.3145	-0.9446
-1.3019	-0.9405
-1.2893	-0.9373
-1.2768	-0.9352
-1.2642	-0.9340
-1.2516	-0.9339
-1.2390	-0.9349
-1.2264	-0.9369
-1.2139	-0.9399
-1.2013	-0.9439
-1.1887	-0.9489
-1.1761	-0.9548
-1.1636	-0.9614
-1.1510	-0.9687
-1.1384	-0.9766
-1.1258	-0.9850
-1.1132	-0.9937
-1.1007	-1.0026
-1.0881	-1.0116
-1.0755	-1.0206
-1.0629	-1.0293
-1.0503	-1.0376
-1.0378	-1.0455
-1.0252	-1.0527
-1.0126	-1.0592
-1.0000	-1.0649
-0.9874	-1.0696
-0.9749	-1.0732
-0.9623	-1.0757
-0.9497	-1.0770
-0.9371	-1.0771
-0.9246	-1.0760
-0.9120	-1.0735
-0.8994	-1.0699
-0.8868	-1.0650
-0.8742	-1.0590
-0.8617	-1.0519
-0.8491	-1.0438
-0.8365	-1.0348
-0.8239	-1.0250
-0.8113	-1.0146
-0.7988	-1.0037
-0.7862	-0.9925
-0.7736	-0.9811
-0.7610	-0.9698
-0.7484	-0.9586
-0.7359	-0.9479
-0.7233	-0.9377
-0.7107	-0.9283
-0.6981	-0.9198
-0.6856	-0.9123
-0.6730	-0.9061
-0.6604	-0.9013
-0.6478	-0.8979
-0.6352	-0.8961
-0.6227	-0.8961
-0.6101	-0.8977
-0.5975	-0.9011
-0.5849	-0.9064
-0.5723	-0.9133
-0.5598	-0.9220
-0.5472	-0.9324
-0.5346	-0.9443
-0.5220	-0.9577
-0.5094	-0.9723
-0.4969	-0.9881
-0.4843	-1.0048
-0.4717	-1.0221
-0.4591	-1.0399
-0.4466	-1.0579
-0.4340	-1.0758
-0.4214	-1.0933
-0.4088	-1.1101
-0.3962	-1.1259
-0.3837	-1.1403
-0.3711	-1.1532
-0.3585	-1.1640
-0.3459	-1.1726
-0.3333	-1.1787
-0.3208	-1.1819
-0.3082	-1.1820
-0.2956	-1.1787
-0.2830	-1.1717
-0.2704	-1.1610
-0.2579	-1.1463
-0.2453	-1.1275
-0.2327	-1.1044
-0.2201	-1.0769
-0.2076	-1.0451
-0.1950	-1.0089
-0.1824	-0.9683
-0.1698	-0.9234
-0.1572	-0.8744
-0.1447	-0.8212
-0.1321	-0.7642
-0.1195	-0.7035
-0.1069	-0.6393
-0.0943	-0.5720
-0.0818	-0.5018
-0.0692	-0.4290
-0.0566	-0.3541
-0.0440	-0.2773
-0.0314	-0.1991
-0.0189	-0.1199
-0.0063	-0.0400
0.0063	0.0400
0.0189	0.1199
0.0314	0.1991
0.0440	0.2773
0.0566	0.3541
0.0692	0.4290
0.0818	0.5018
0.0943	0.5720
0.1069	0.6393
0.1195	0.7035
0.1321	0.7642
0.1447	0.8212
0.1572	0.8744
0.1698	0.9234
0.1824	0.9683
0.1950	1.0089
0.2076	1.0451
0.2201	1.0769
0.2327	1.1044
0.2453	1.1275
0.2579	1.1463
0.2704	1.1610
0.2830	1.1717
0.2956	1.1787
0.3082	1.1820
0.3208	1.1819
0.3333	1.1787
0.3459	1.1726
0.3585	1.1640
0.3711	1.1532
0.3837	1.1403
0.3962	1.1259
0.4088	1.1101
0.4214	1.0933
0.4340	1.0758
0.4466	1.0579
0.4591	1.0399
0.4717	1.0221
0.4843	1.0048
0.4969	0.9881
0.5094	0.9723
0.5220	0.9577
0.5346	0.9443
0.5472	0.9324
0.5598	0.9220
0.5723	0.9133
0.5849	0.9064
0.5975	0.9011
0.6101	0.8977
0.6227	0.8961
0.6352	0.8961
0.6478	0.8979
0.6604	0.9013
0.6730	0.9061
0.6856	0.9123
0.6981	0.9198
0.7107	0.9283
0.7233	0.9377
0.7359	0.9479
0.7484	0.9586
0.7610	0.9698
0.7736	0.9811
0.7862	0.9925
0.7988	1.0037
0.8113	1.0146
0.8239	1.0250
0.8365	1.0348
0.8491	1.0438
0.8617	1.0519
0.8742	1.0590
0.8868	1.0650
0.8994	1.0699
0.9120	1.0735
0.9246	1.0760
0.9371	1.0771
0.9497	1.0770
0.9623	1.0757
0.9749	1.0732
0.9874	1.0696
1.0000	1.0649
1.0126	1.0592
1.0252	1.0527
1.0378	1.0455
1.0503	1.0376
1.0629	1.0293
1.0755	1.0206
1.0881	1.0116
1.1007	1.0026
1.1132	0.9937
1.1258	0.9850
1.1384	0.9766
1.1510	0.9687
1.1636	0.9614
1.1761	0.9548
1.1887	0.9489
1.2013	0.9439
1.2139	0.9399
1.2264	0.9369
1.2390	0.9349
1.2516	0.9339
1.2642	0.9340
1.2768	0.9352
1.2893	0.9373
1.3019	0.9405
1.3145	0.9446
1.3271	0.9495
1.3397	0.9553
1.3522	0.9617
1.3648	0.9686
1.3774	0.9761
1.3900	0.9838
1.4026	0.9918
1.4151	0.9999
1.4277	1.0080
1.4403	1.0159
1.4529	1.0236
1.4654	1.0308
1.4780	1.0375
1.4906	1.0436
1.5032	1.0490
1.5158	1.0536
1.5283	1.0574
1.5409	1.0602
1.5535	1.0621
1.5661	1.0630
1.5787	1.0629
1.5912	1.0617
1.6038	1.0596
1.6164	1.0565
1.6290	1.0526
1.6416	1.0478
1.6541	1.0422
1.6667	1.0359
1.6793	1.0290
1.6919	1.0217
1.7044	1.0140
1.7170	1.0060
1.7296	0.9979
1.7422	0.9898
1.7548	0.9819
1.7673	0.9742
1.7799	0.9668
1.7925	0.9600
1.8051	0.9538
1.8177	0.9482
1.8302	0.9435
1.8428	0.9396
1.8554	0.9367
1.8680	0.9348
1.8806	0.9339
1.8931	0.9340
1.9057	0.9353
1.9183	0.9375
1.9309	0.9408
1.9434	0.9451
1.9560	0.9503
1.9686	0.9564
1.9812	0.9632
1.9938	0.9706
2.0063	0.9787
2.0189	0.9872
2.0315	0.9959
2.0441	1.0049
2.0567	1.0139
2.0692	1.0228
2.0818	1.0314
2.0944	1.0396
2.1070	1.0474
2.1196	1.0544
2.1321	1.0607
2.1447	1.0662
2.1573	1.0706
2.1699	1.0739
2.1824	1.0762
2.1950	1.0772
2.2076	1.0770
2.2202	1.0755
2.2328	1.0727
2.2453	1.0688
2.2579	1.0636
2.2705	1.0573
2.2831	1.0499
2.2957	1.0416
2.3082	1.0324
2.3208	1.0224
2.3334	1.0119
2.3460	1.0009
2.3586	0.9897
2.3711	0.9783
2.3837	0.9670
2.3963	0.9559
2.4089	0.9453
2.4214	0.9353
2.4340	0.9261
2.4466	0.9178
2.4592	0.9106
2.4718	0.9048
2.4843	0.9003
2.4969	0.8973
2.5095	0.8960
2.5221	0.8963
2.5347	0.8984
2.5472	0.9023
2.5598	0.9079
2.5724	0.9153
2.5850	0.9245
2.5976	0.9352
2.6101	0.9475
2.6227	0.9612
2.6353	0.9762
2.6479	0.9922
2.6604	1.0090
2.6730	1.0265
2.6856	1.0444
2.6982	1.0624
2.7108	1.0802
2.7233	1.0976
2.7359	1.1141
2.7485	1.1296
2.7611	1.1437
2.7737	1.1561
2.7862	1.1664
2.7988	1.1744
2.8114	1.1798
2.8240	1.1822
2.8366	1.1815
2.8491	1.1773
2.8617	1.1694
2.8743	1.1577
2.8869	1.1420
2.8994	1.1221
2.9120	1.0979
2.9246	1.0694
2.9372	1.0365
2.9498	0.9992
2.9623	0.9575
2.9749	0.9116
2.9875	0.8614
3.0001	0.8073
3.0127	0.7493
3.0252	0.6877
3.0378	0.6227
3.0504	0.5547
3.0630	0.4838
3.0756	0.4105
3.0881	0.3350
3.1007	0.2579
3.1133	0.1794
3.1259	0.1000
3.1384	0.0200
3.1510	-0.0600
3.1636	-0.1398
3.1762	-0.2188
3.1888	-0.2966
3.2013	-0.3730
3.2139	-0.4474
3.2265	-0.5196
3.2391	-0.5891
3.2517	-0.6556
3.2642	-0.7190
3.2768	-0.7788
3.2894	-0.8349
3.3020	-0.8870
3.3146	-0.9351
3.3271	-0.9789
3.3397	-1.0184
3.3523	-1.0535
3.3649	-1.0842
3.3774	-1.1105
3.3900	-1.1326
3.4026	-1.1504
3.4152	-1.1641
3.4278	-1.1738
3.4403	-1.1798
3.4529	-1.1822
3.4655	-1.1814
3.4781	-1.1774
3.4907	-1.1707
3.5032	-1.1615
3.5158	-1.1501
3.5284	-1.1369
3.5410	-1.1220
3.5536	-1.1060
3.5661	-1.0890
3.5787	-1.0713
3.5913	-1.0534
3.6039	-1.0354
3.6164	-1.0177
3.6290	-1.0005
3.6416	-0.9841
3.6542	-0.9686
3.6668	-0.9542
3.6793	-0.9412
3.6919	-0.9297
3.7045	-0.9197
3.7171	-0.9114
3.7297	-0.9049
3.7422	-0.9001
3.7548	-0.8971
3.7674	-0.8959
3.7800	-0.8964
3.7926	-0.8986
3.8051	-0.9023
3.8177	-0.9075
3.8303	-0.9141
3.8429	-0.9218
3.8554	-0.9306
3.8680	-0.9402
3.8806	-0.9505
3.8932	-0.9614
3.9058	-0.9726
3.9183	-0.9840
3.9309	-0.9953
3.9435	-1.0065
3.9561	-1.0172
3.9687	-1.0275
3.9812	-1.0371
3.9938	-1.0459
4.0064	-1.0538
4.0190	-1.0606
4.0316	-1.0663
4.0441	-1.0709
4.0567	-1.0743
4.0693	-1.0764
4.0819	-1.0772
4.0944	-1.0768
4.1070	-1.0752
4.1196	-1.0724
4.1322	-1.0685
4.1448	-1.0636
4.1573	-1.0577
4.1699	-1.0510
4.1825	-1.0436
4.1951	-1.0356
4.2077	-1.0271
4.2202	-1.0183
4.2328	-1.0094
4.2454	-1.0004
4.2580	-0.9915
4.2706	-0.9829
4.2831	-0.9746
4.2957	-0.9668
4.3083	-0.9597
4.3209	-0.9532
4.3334	-0.9476
4.3460	-0.9428
4.3586	-0.9391
4.3712	-0.9363
4.3838	-0.9345
4.3963	-0.9338
4.4089	-0.9342
4.4215	-0.9356
4.4341	-0.9380
4.4467	-0.9414
4.4592	-0.9458
4.4718	-0.9509
4.4844	-0.9568
4.4970	-0.9633
4.5096	-0.9704
4.5221	-0.9780
4.5347	-0.9858
4.5473	-0.9939
4.5599	-1.0020
4.5724	-1.0100
4.5850	-1.0179
4.5976	-1.0254
4.6102	-1.0325
4.6228	-1.0391
4.6353	-1.0450
4.6479	-1.0503
4.6605	-1.0547
4.6731	-1.0582
4.6857	-1.0608
4.6982	-1.0624
4.7108	-1.0630
4.7234	-1.0627
4.7360	-1.0613
4.7486	-1.0589
4.7611	-1.0556
4.7737	-1.0514
4.7863	-1.0464
4.7989	-1.0407
4.8114	-1.0342
4.8240	-1.0272
4.8366	-1.0198
4.8492	-1.0120
4.8618	-1.0040
4.8743	-0.9959
4.8869	-0.9878
4.8995	-0.9799
4.9121	-0.9723
4.9247	-0.9651
4.9372	-0.9584
4.9498	-0.9523
4.9624	-0.9470
4.9750	-0.9424
4.9876	-0.9388
5.0001	-0.9361
5.0127	-0.9345
5.0253	-0.9338
5.0379	-0.9343
5.0504	-0.9357
5.0630	-0.9383
5.0756	-0.9418
5.0882	-0.9463
5.1008	-0.9517
5.1133	-0.9580
5.1259	-0.9650
5.1385	-0.9726
5.1511	-0.9808
5.1637	-0.9893
5.1762	-0.9982
5.1888	-1.0071
5.2014	-1.0161
5.2140	-1.0250
5.2266	-1.0335
5.2391	-1.0416
5.2517	-1.0492
5.2643	-1.0561
5.2769	-1.0622
5.2894	-1.0674
5.3020	-1.0715
5.3146	-1.0746
5.3272	-1.0765
5.3398	-1.0772
5.3523	-1.0767
5.3649	-1.0749
5.3775	-1.0719
5.3901	-1.0676
5.4027	-1.0621
5.4152	-1.0556
5.4278	-1.0479
5.4404	-1.0394
5.4530	-1.0300
5.4656	-1.0199
5.4781	-1.0092
5.4907	-0.9981
5.5033	-0.9868
5.5159	-0.9754
5.5284	-0.9642
5.5410	-0.9532
5.5536	-0.9427
5.5662	-0.9329
5.5788	-0.9239
5.5913	-0.9159
5.6039	-0.9090
5.6165	-0.9035
5.6291	-0.8994
5.6417	-0.8968
5.6542	-0.8959
5.6668	-0.8967
5.6794	-0.8992
5.6920	-0.9035
5.7046	-0.9096
5.7171	-0.9175
5.7297	-0.9270
5.7423	-0.9382
5.7549	-0.9508
5.7674	-0.9649
5.7800	-0.9801
5.7926	-0.9963
5.8052	-1.0134
5.8178	-1.0310
5.8303	-1.0489
5.8429	-1.0669
5.8555	-1.0846
5.8681	-1.1018
5.8807	-1.1181
5.8932	-1.1333
5.9058	-1.1470
5.9184	-1.1589
5.9310	-1.1686
5.9436	-1.1760
5.9561	-1.1807
5.9687	-1.1823
5.9813	-1.1807
5.9939	-1.1757
6.0064	-1.1669
6.0190	-1.1542
6.0316	-1.1374
6.0442	-1.1164
6.0568	-1.0912
6.0693	-1.0616
6.0819	-1.0275
6.0945	-0.9891
6.1071	-0.9464
6.1197	-0.8994
6.1322	-0.8483
6.1448	-0.7932
6.1574	-0.7343
6.1700	-0.6718
6.1826	-0.6060
6.1951	-0.5372
6.2077	-0.4657
6.2203	-0.3918
6.2329	-0.3159
6.2454	-0.2384
6.2580	-0.1596
6.2706	-0.0800
6.2832	-0.0000
